user_id,review_count,skin_type,age,rating,review,morphed_review
제이마린,80,지성,27,4,"완전 인생템!!까진 아니고 쓸만해요
포인트메이크업 잘 지워주고 어쩌다 눈에 들어가도 따갑지않고
단! 층 분리가 좀 빠른것같아서 불편해요
전 지울때 화장솜에 묻혀서 아이섀도우랑 눈꼬리 그린거 지우고 면봉에 묻혀서 점막지우는데 면봉에 묻힐라고보면 층분리가되서 다시 뚜껑 닫고 흔들고 사용해요
그점빼면 크게 나쁜점은 모르겠어요",완전/NNG 인생템!!까진/NA 아니/VCN 고/EC 쓰/VV ㄹ/ETM 만/NNB 하/XSA 어요/EC 포인트/NNG 메이크업/NNG 잘/MAG 지우/VV 어/EC 주/VX 고/EC 어쩌다/MAG 눈/NNG 에/JKB 들어가/VV 아도/EC 따갑/VA 지/EC 않/VX 고/EC 단/NNG !/SF 층/NNG 분리/NNG 가/JKS 좀/MAG 빠르/VA ㄴ/ETM 것/NNB 같/VA 아서/EC 불편/NNG 하/XSV 아요/EC 전/MM 지우/VV ㄹ/ETM 때/NNG 화장/NNG 솜/NNG 에/JKB 묻히/VV 어서/EC 아이섀도우/NNP 랑/JKB 눈꼬리/NNG 그리/VV ㄴ/ETM 거/NNB 지우/VV 고/EC 면봉/NNG 에/JKB 묻히/VV 어서/EC 점막/NNG 지우/VV 는데/EC 면봉/NNG 에/JKB 묻히/VV ㄹ라고/EC 보/VX 면/EC 층/NNG 분리/NNG 가/XSN 되/XSV 서/EC 다시/MAG 뚜껑/NNG 닫/VV 고/EC 흔들/VV 고/EC 사용/NNG 하/XSV 아요/EC 그/MM 점/NNB 빼/VV 면/EC 크/VA 게/EC 나쁘/VA ㄴ/ETM 점/NNB 은/JX 모르/VV 겠/EP 어요/EC 
Noelle,58,민감성,28,2,"겟잇뷰티를 믿었지만 믿는 도끼에 발등찍혔던 리무버.
분명 순하다 했는데 왜 나는 눈이 따갑고 울긋불긋 올라오는지... ㅠ
세정력이 뛰어나지도 않은데 왜인기있는지 모를 일이네요...",겟잇뷰티/NNP 를/JKO 믿/VV 었/EP 지만/EC 믿/VV 는/ETM 도끼/NNG 에/JKB 발등/NNG 찍히/VV 었/EP 던/ETM 리무버/NNG ./SF 분명/MAG 순하/VA 다/EC 하/VV 았/EP 는데/EC 왜/MAG 나/NP 는/JX 눈/NNG 이/JKS 따갑/VA 고/EC 울긋불긋/MAG 올라오/VV 는지/EC .../SE 뛰어나/VA 지/EC 도/JX 않/VX 은데/EC 왜/MAG 인기/NNG 있/VV 는지/EC 모르/VV ㄹ/ETM 일/NNB 이/VCP 네요/EC .../SE 
은한,136,건성,22,4,"눈에 들어가도 안아파서 좋아용..
잘 지워지고ㅎㅎ
1뿔1  꿀♡",눈/NNG 에/JKB 들어가/VV 아도/EC 안/MAG 아프/VA 아서/EC 좋/VA 아/EC 용/XSN ./SF ./SF 잘/MAG 꿀/NNG ♡/SW 
뀨뜌쁑,91,복합성,27,5,늘 재구매 하는 제품이에요. 가격도 나쁘지 않고 뭐니뭐니해도 가장 좋은 점은 눈에 들어가도 따갑지 않다는것! 아이 메이크업 지울때 톡톡히 그 역할을 해주는 제품이에요.,늘/MAG 재/XPN 구매/NNG 하/VV 는/ETM 제품/NNG 이/VCP 에요/EF ./SF 가격/NNG 도/JX 나쁘/VA 지/EC 않/VX 고/EC 뭐/NP 이/VCP 니/EC 뭐/NP 이/VCP 니/EC 하/VX 아도/EC 가장/MAG 좋/VA 은/ETM 점/NNB 은/JX 눈/NNG 에/JKB 들어가/VV 아도/EC 따갑/VA 지/EC 않/VX 다는/ETM 것/NNB !/SF 아이/NNG 메이크업/NNG 지우/VV ㄹ/ETM 때/NNG 톡톡히/MAG 그/MM 역할/NNG 을/JKO 하/VV 아/EC 주/VX 는/ETM 제품/NNG 이/VCP 에요/EF ./SF 
aayerin,8,건성,34,4,"스킨푸드 쓰다가 이번에 새로삼(용기가 이뻐서..) 스킨푸드에 비해 액이 더 촉촉함. 기본 섀도우나 라이너는 뽀오얀이 더 촉촉하게 지우는듯한데, 마스카라는 덩어리 남아있어서 가닥가닥 닦아야했음. 촉촉한게 좋음. 마스카라 지우는건 좀 더 충분히 올리기로. 눈 안따가운건 스킨푸드나 뽀오얀이나 둘다 안따가워요","스킨푸드/NNP 쓰/VV 다가/EC 이번/NNG 에/JKB 새로/MAG 사/VV ㅁ/ETN (/SS 용기/NNG 가/JKS 이쁘/VA 어서/EF ./SF ./SF )/SS 스킨푸드/NNP 에/JKB 비하/VV 아/EC 액/NNG 이/JKS 더/MAG 촉촉/XR 하/XSA ㅁ/ETN ./SF 기본/NNG 섀도우/NNP 나/JC 라이너/NNG 는/JX 뽀/VV 오/EC 야/JX ㄴ/JX 이/JKS 더/MAG 촉촉/XR 하/XSA 게/EC 지우/VV 는/ETM 듯/NNB 하/XSA ㄴ데/EC ,/SP 마스카라/NNG 는/JX 덩어리/NNG 남/VV 아/EC 있/VX 어서/EC 가닥가닥/MAG 닦/VV 아야/EC 하/VX 았/EP 음/ETN ./SF 촉촉/XR 하/XSA ㄴ/ETM 게/EC 좋/VA 음/ETN ./SF 마스카라/NNG 지우/VV 는/ETM 건/NNB 좀/MAG 더/MAG 충분히/MAG 올리/VV 기로/EF ./SF 눈/NNG 안/MAG 따갑/VA ㄴ/ETM 건/NNB 스킨푸드/NNP 나/JC 뽀/VV 오/EC 야/JX ㄴ/JX 이나/JX 둘/NR 다/JX 안/MAG 따갑/VA 어요/EC "
호됴,46,건성,23,5,"자극적이지 않아서 눈이 안따갑고
눈화장 엄청 진하게 하는편인데 깨끗하게 잘지워짐!",자극/NNG 적/XSN 이/VCP 지/EC 않/VX 아서/EC 눈/NNG 이/JKS 안/MAG 따갑/VA 고/EC 눈/NNG 화장/NNG 엄청/MAG 진하/VA 게/EC 하/VV 는/ETM 편/NNB 이/VCP ㄴ데/EC 깨끗/XR 하/XSA 게/EC 잘/MAG 지우/VV 어/EC 지/VX ㅁ/ETN !/SF 
꽐라코알라,61,복합성,25,2,겟잇뷰티 1위라고 엄청 홍보하길래 사용했는데 돈아까움. 순하기는한거 같은데 잘 안지워지고 별로.,겟잇뷰티/NNP 1/SN 위/NNB 이/VCP 라고/EC 엄청/MAG 홍보/NNG 하/XSV 길래/EC 사용/NNG 하/XSV 았/EP 는데/EC 돈/NNG 아깝/VA ㅁ/ETN ./SF 순/NNG 하/XSV 기/ETN 는/JX 하/VV ㄴ/ETM 거/NNB 같/VA 은데/EC 잘/MAG 안/MAG 지우/VV 어/EC 지/VX 고/EC 별로/MAG ./SF 
뷰티클래스,57,민감성,24,3,겟잇뷰티1등정도는 아니고 그저그래요,겟잇뷰티/NNP 1/SN 등/NNB 정도/NNG 는/JX 아니/VCN 고/EC 그저/MAG 그러/VV 어요/EC 
안다다다씨,92,건성,24,3,겟잇뷰티에서 1위했던 제품이라 구매했었는데 좋은 점은 못느꼈네요. 특히 립은 착색이 심한 제품도 아니였는데 지워내지 못하던데요.,겟잇뷰티/NNP 에서/JKB 1/SN 위/NNG 하/XSV 았/EP 던/ETM 제품/NNG 이/VCP 라/EC 구매/NNG 하/XSV 았었/EP 는데/EC 좋/VA 은/ETM 점/NNB 은/JX 못/MAG 느끼/VV 었/EP 네요/EF ./SF 특히/MAG 립/NNG 은/JX 착색/NNG 이/JKS 심하/VA ㄴ/ETM 제품/NNG 도/JX 아니/MAG 이/VCP 었/EP 는데/EC 지우/VV 어/EC 내/VX 지/EC 못하/VX 던데요/EF ./SF 
zxzxzx88,144,복합성,25,5,지울때 눈에 들어가도 아프지않고 더페 미감수랑 비슷한거같은데 세정력은 이게 좀 더좋음,지우/VV ㄹ/ETM 때/NNG 눈/NNG 에/JKB 들어가/VV 아도/EC 아프/VA 지/EC 않/VX 고/EC 더페/NA 미/NNP 감수/NNG 랑/JKB 비슷/XR 하/XSA ㄴ/ETM 거/NNB 같/VA 은데/EC 세/MM 정력/NNG 은/JX 이/VV 게/EC 좀/MAG 더/MAG 좋/VA 음/ETN 
쮸야,25,복합성,27,4,"몇통째 구매해서 사용중이에요~
사실 립아이리무버는 뭐가 좋은지잘.....
별로 지울때 불편함도없고 눈도안따갑고해서 잘지워지는거같아서
계속 구매해서사용중이에요",몇/MM 통째/NNG 구매/NNG 하/XSV 아서/EC 사용/NNG 중/NNB 이/VCP 에요/EC ~/SO 사실/NNG 립/NNG 아이/NNG 리무버/NNG 는/JX 뭐/NP 가/JKS 좋/VA 은지/EC 잘/MAG ..../SE ./SF 별로/MAG 지우/VV ㄹ/ETM 때/NNG 불편/NNG 하/XSV ㅁ/ETN 도/JX 없/VA 고/EC 눈/NNG 도안/NNG 따갑/VA 고/EC 하/VX 아서/EC 잘/MAG 지우/VV 어/EC 지/VX 는/ETM 거/NNB 같/VA 아서/EC 계속/NNG 구매/NNG 하/XSV 아서/EC 사용/NNG 중/NNB 이/VCP 에요/EC 
젤리사줭,166,건성,23,2,리무버 깜박하고 두고 와서 근처에 알따움 있길래 급하게 사서 써봤는데 따가움..눈에 들어가도 아프고..나한텐 별로인 제품ㅠㅠ,리무버/NNG 깜박/MAG 하/XSV 고/EC 두/VV 고/EC 오/VV 아서/EC 근처/NNG 에/JKB 알따움/NA 있/VV 길래/EC 급하/VA 게/EC 사/VV 아서/EC 쓰/VV 어/EC 보/VX 았/EP 는데/EC 따갑/VA ㅁ/ETN ../SE 눈/NNG 에/JKB 들어가/VV 아도/EC 아프/VA 고/EC ../SE 나/NP 한테/JKB ㄴ/JX 별로/MAG 이/VCP ㄴ/ETM 제푸뮤ㅠ/NA 
sysw,107,복합성,23,3,왜 유명한지 그닥..재구매의사 없음,왜/MAG 유명/XR 하/XSA ㄴ지/EC 그/NP 다고/EC 학/NNG ../SE 재/XPN 구매/NNG 의사/NNG 없/VA 음/ETN 
웅식,28,지성,21,5,정말좋아요 자극없이잘지워지고 키스미마스카라도 아주잘지워집니다9~~~!!,정말/MAG 좋/VA 아요/EC 자극/NNG 없이/MAG 잘/MAG 지우/VV 어/EC 지/VX 고/EC 키스/NNG 미/NNG 마스카라/NNG 도/JX 아주/MAG 잘/MAG 지우/VV 어/EC 지/VX ㅂ니다/EC 9/SN ~/SO ~/SO ~/SO !/SF !/SF 
쭘,74,건성,23,4,눈 아프다 생각했는데 적응하니까 걍 진심잘지워지고 눈아픈거 모르겟음,눈/NNG 아프/VA 다/EC 생각/NNG 하/XSV 았/EP 는데/EC 적응/NNG 하/XSV 니까/EC 걍/NA 진심/NNG 잘/MAG 지우/VV 어/EC 지/VX 고/EC 눈/NNG 아프/VA ㄴ/ETM 거/NNB 모르겟음/NA 
송라스탈,66,지성,22,2,잘지워지긴하는데 눈에들어가면 아프고 지운뒤에 너무건조해져요,잘/MAG 지우/VV 어/EC 지/VX 기/ETN ㄴ/JX 하/VV 는데/EC 눈/NNG 에/JKB 들어가/VV 면/EC 아프/VA 고/EC 지운/NNG 뒤/NNG 에/JKB 너무/MAG 건조/NNG 하/XSV 아/EC 지/VX 어요/EC 
르퓨,42,중성,23,5,"이거 진짜 엄청 꾸준히쓰고있음 인생템
순하고 진짜 잘지워짐 무슨 화장을하던 잘지워짐
이번엔 대용량버전으로사서 진짜 용량걱정없이 퐉퐉쓰는중",이것/NP 진짜/MAG 엄청/MAG 꾸준히/MAG 쓰/VV 고/EC 있/VX 음/ETN 진짜/MAG 잘/MAG 지우/VV 어/EC 지/VX ㅁ/ETN 무슨/MM 화장/NNG 을/NNG 하/XSV 던/ETM 잘/MAG 지우/VV 어/EC 지/VX ㅁ/ETN 이번/NNG 에/JKB ㄴ/JX 대용량/NNG 버전/NNG 으로/JKB 사/VV 아서/EC 진짜/MAG 용량/NNG 걱정/NNG 없이/MAG 퐉퐉쓰는중/NA 
ㅇㅕㄴㅈㅜ,47,건성,23,3,순한제품으로 유명하지만 나는 따가웠다ㅜㅜ 개인차인거 같다ㅜㅜ,순하/VA ㄴ/ETM 제품/NNG 으로/JKB 유명/XR 하/XSA 지만/EC 나/NP 는/JX 따가웠다ㅜㅜ/NA 개인차/NNG 이/VCP ㄴ/ETM 거/NNB 같다ㅜㅜ/NA 
ㅎㅠㅎ,167,건성,26,4,"엄마가 사오심
립앤아이 리무버의 존재감을 별로 느낒못하다가...
어느날 화장이 진하게 되었던날 쇼파에 누워 화장솜에 뭍힌 이 리무버를
눈에 올리고 좀 두다가 쓱 지웠을때 아! 립앸아이 리무버는 이래서 필요하구나 라고 느낀 제품
새정력도 젛고 눈에 들어가도 느끼한거 빼고 으아아아아악아아ㅠㅠㅠ살렬줘ㅠㅠ아퍼 이런건 없었습니다!!! 가격도 나쁘지않고 원쁠원도 하던데!!! 그치만 새로운 화장품이 궁금한 저는 떠납니당 ㅎㅎ홓

제품은 마음에 드렁오!! 정말!!",엄마/NNG 가/JKS 사/NNG 오심/NNG 립/NNG 앤/NNG 아이/NNG 리무버/NNG 의/JKG 존재/NNG 감/NNG 을/JKO 별로/MAG 화장/NNG 이/JKS 진하/VA 게/EC 되/VV 었/EP 던/ETM 날/NNG 쇼파/NNG 에/JKB 눕/VV 어/EC 화장/NNG 솜/NNG 에/JKB 뭍힌/NA 이/MM 올리/VV 고/EC 좀/MAG 두/VV 다가/EC 쓱/MAG 지우/VV 었/EP 을/ETM 때/NNG 아/IC !/SF 립앸아이/NA 리무버/NNG 는/JX 이렇/VA 어서/EC 필요/NNG 하/XSV 구나/EC 라고/NA 느끼/VV ㄴ/ETM 제품/NNG 새/NNG 정력/NNG 도/JX 젛고/NA 눈/NNG 에/JKB 들어가/VV 아도/EC 느끼/XR 하/XSA ㄴ/ETM 거/NNB 빼/VV 고/EC 으아아아아악아아ㅠㅠㅠ살렬줘ㅠㅠ아퍼/NA 이런/MM 건/NNB 없/VA 었/EP 습니다/EF !/SF !/SF !/SF 가격/NNG 도/JX 나쁘/VA 지/EC 않/VX 고/EC 원쁠원도/NA 하/VX 던데/EF !/SF !/SF !/SF 그치/NP 만/JX 새롭/VA ㄴ/ETM 화장품/NNG 이/JKS 궁금/XR 하/XSA ㄴ/ETM 저/NP 는/JX 뜨/VV 어/EC 납/NNG 이/VCP 니/EC 당/XSN 마음/NNG 에/JKB 드렁오!!/NA 정말/MAG !/SF !/SF 
슈퍼스타혜굥,139,복합성,26,5,그냥 순하고 잘지워져서 조흠! 리무버가 그거면 됐지뭘,그냥/MAG 순하/VA 고/EC 잘/MAG 지우/VV 어/EC 지/VX 어서/EC 조/NNG 흠/NNG !/SF 리무버/NNG 가/JKS 그것/NP 이/VCP 면/EC 되/VV 었/EP 지/EC 뭐/NP ㄹ/JKO 
iooqh015,2,복합성,21,3,잘모르겠음잘지워지긴하는데와이거너무좋다하는정돈아님 이거랑 뽀오얀클렌징오일도같이쓰고있는데 클렌징오일은너무좋음,잘/MAG 모르/VV 겠/EP 음/ETN 잘/MAG 지우/VV 어/EC 지/VX 기/ETN ㄴ/JX 하/VV 는데/EC 오/VX 아/EC 이것/NP 너무/MAG 좋/VA 다/EC 하/VX 는/ETM 정돈/NNG 아니/VCN ㅁ/ETN 이것/NP 랑/JKB 뽀/VV 오/EP 아야/EC 하/VX ㄴ/ETM 클렌징/NNG 오일/NNG 도/JX 같이/MAG 쓰/VV 고/EC 있/VX 는데/EC 클렌징/NNG 오일/NNG 은/JX 너무/MAG 좋/VA 음/ETN 
pppoik,100,민감성,23,5,좋아요! 오래쓰고.. 키스미마스카라쓰는데 나름잘지워짐!,좋/VA 아요/EF !/SF 오래/MAG 쓰/VV 고/EC ../SE 키스/NNG 미/NNG 마스카라/NNG 쓰/VV 는데/EC 나름/NNB 잘/MAG 지우/VV 어/EC 지/VX ㅁ/ETN !/SF 
나요밍,242,건성,24,5,가성비최강....ㅇㅈ,가성비최강....ㅇㅈ/NA 
산하엽,103,복합성,20,2,좋대서 샀는데 생각보다 좋지않았음 ...그냥 대충 다쓰고 두번다시는 안사는 제품 ...,좋/VA 대서/EC 사/VV 았/EP 는데/EC 생각/NNG 보다/JKB 좋/VA 지/EC 않/VX 았/EP 음/ETN .../SE 그냥/MAG 대충/MAG 다/MAG 쓰/VV 고/EC 두/MM 번/NNB 다시/MAG 는/JX 안/MAG 살/VV 는/ETM 제품/NNG .../SE 
내닷,158,건성,28,5,1+1하면 사는데. 잘지워지고 괜춘한 제품,1/SN +/SW 1/SN 하/VV 면/EC 살/VV 는데/EF ./SF 잘/MAG 지우/VV 어/EC 지/VX 고/EC 괘/NNG ㄴ/JX 추/VV ㄴ/ETM 한/NNG 제품/NNG 
오바드,119,건성,24,5,"순하고 잘 지워지고 딱 괜찮아요!!
립앤아이리무버 필요성 느끼면서도 따갑고 건조해지는 기분이 싫어서 사용하지 않았었는데
순하고 자극도 없어서 잘 사용하고 있습니다!!",순하/VA 고/EC 잘/MAG 지우/VV 어/EC 지/VX 고/EC 딱/MAG 괜찮/VA 아요/EF !/SF !/SF 립/NNG 앤/NNG 아이/NNG 리무버/NNG 필요/NNG 성/XSN 느끼/VV 면서/EC 도/JX 따갑/VA 고/EC 건조/NNG 하/XSV 아/EC 지/VX 는/ETM 기분/NNG 이/JKS 싫/VA 어서/EC 사용/NNG 하/XSV 지/EC 않/VX 았었/EP 는데/EC 순/NNG 하/XSV 고/EC 자극/NNG 도/JX 없/VA 어서/EC 잘/MAG 사용/NNG 하/XSV 고/EC 있/VX 습니다/EF !/SF !/SF 
Yjeong0125,46,건성,27,3,1+1할때 사서 아직 쓰는중 그냥그냥,1/SN +/SW 1/SN 할/NNB 때/NNG 사/VV 아서/EC 아직/MAG 쓰/VV 는/ETM 중/NNB 그냥/MAG 그냥/MAG 
치렐루야,42,건성,24,5,이 리무버 쓰다 다른 리무버로 많이 갈아타봤지만 이것만한게없음 ㅎㅎ 자극없고 잘지워지구 ㅎㅎ 이번에 대용량으러 하나 더 구매함 ㅎㅎ,이/MM 리무버/NNG 쓰/VV 다/EC 다른/MM 리무버/NNG 로/JKB 많이/MAG 갈아타/VV 아/EC 보/VX 았/EP 지만/EC 이것/NP 만/JX 하/VV ㄴ/ETM 게/EC 없/VA 음/ETN ㅎㅎ/NA 자극/NNG 없/VA 고/EC 잘/MAG 지우/VV 어/EC 지/VX 구/EC ㅎㅎ/NA 이번/NNG 에/JKB 대용량/NNG 으러/EC 하나/NR 더/MAG 구매/NNG 하/XSV ㅁ/ETN ㅎㅎ/NA 
이에나,60,건성,24,3,난 기름기 넘 많아서 별로엿음 ㅜ.ㅜ 세정력은 진짜 좋다 !,나/VV ㄴ/ETM 기름기/NNG 넘/NNG 많/VA 아서/EC 별로/MAG 이/VCP 엇/EP 음/ETN ㅜ.ㅜ/NA 세/MM 정력/NNG 은/JX 진짜/MAG 좋/VA 다/EC !/SF 
꼬물이k,137,복합성,25,4,"#봄메이크업
이거 라섹수술전에는 정말 순해서 잘썼는데...
라섹수술후에는 순하긴한데 눈이 뿌옇게되서 갈아탐...",#/SW 봄/NNG 메이크업/NNG 이것/NP 라섹수술/NNP 전/NNG 에/JKB 는/JX 정말/MAG 순/NNG 하/XSV 아서/EC 잘/MAG 쓰/VV 었/EP 는데/EC ../SE ./SF 라섹수술/NNP 후/NNG 에/JKB 는/JX 순/NNG 하/XSV 기/ETN ㄴ/JX 하/VV ㄴ데/EC 눈/NNG 이/JKS 뿌옇/VA 게/EC 되/VV 서/EC 갈아타/VV ㅁ/ETN .../SE 
지야쓰,43,지성,22,5,"키스미 워터프루프 마스카라 전용 리무버없이 못지웟었는대
이거쓰고 바로 지운다...♡
다들 좋다좋다햇지만 나는 별로인 제품들 너무 많았어서
이번에도 반신반의로 작은거 하나 샀다가 인생템 될듯ㅠㅠㅠ
넘나좋당💚💖💙💛",키스/NNG 미/NNG 워터/NNG 프루프/NNP 마스카라/NNG 전용/NNG 리무버/NNG 없이/MAG 못/MAG 지우/VV 엇/EP 었/EP 는/ETM 대/NNB 이것/NP 쓰/VV 고/EC 바로/MAG 지우/VV ㄴ다/EC ../SE ./SF ♡/SW 다/NNG 들/XSN 좋/VA 다/EC 좋/VA 다/EC 해/NNG 이/VCP 지만/EC 나/NP 는/JX 별로/MAG 이/VCP ㄴ/ETM 제품/NNG 들/XSN 너무/MAG 많/VA 았/EP 어서/EC 이번/NNG 에/JKB 도/JX 반신반의/NNG 로/JKB 작/VA 은/ETM 거/NNB 하나/NR 사/VV 았/EP 다가/EC 인생템/NA 
어성츠,44,건성,25,3,가격대비괜찮음 근데 이거쓰면 눈앞이 뿌얘짐ㅜㅜㅜ,가격/NNG 대비/NNG 괜찮/VA 음/ETN 근데/MAJ 이것/NP 쓰/VV 면/EC 눈앞/NNG 이/JKS 뿌얘지무ㅜㅜ/NA 
빙bong,109,복합성,23,4,좋긴한디 이 가격에 걍 미샤 리무버 살래,좋/VA 기/ETN ㄴ/JX 하/VV ㄴ디/EC 이/MM 가격/NNG 에/JKB 걍/NA 미샤/NNP 리무버/NNG 살/VV ㄹ래/EC 
늘뽐,244,민감성,24,4,"자주가는 친구집에서 늘 쓰는 리무버제품인데 괜찮아요.
포인트메이크업은 물론 워터프루트제품도 잘 지워질정도로 세정력도 좋고 눈에 들어가도 따갑지 않은게 순해요. 
자극적인거 싫어하시는 분들 쓰시면 좋을것 같아요.",자주/MAG 가/VV 는/ETM 친구/NNG 집/NNG 에서/JKB 늘/MAG 쓰/VV 는/ETM 리무버/NNG 제품/NNG 이/VCP ㄴ데/EC 괜찮/VA 아요/EF ./SF 포인트/NNG 메이크업/NNG 은/JX 물론/MAG 워터프루트제품도/NA 잘/MAG 지우/VV 어/EC 지/VX ㄹ/ETM 정도/NNG 로/JKB 세/MM 정력/NNG 도/JX 좋/VA 고/EC 눈/NNG 에/JKB 들어가/VV 아도/EC 따갑/VA 지/EC 않/VX 은/ETM 게/EC 순/NNG 하/XSV 아요/EF ./SF 자극/NNG 적/XSN 이/VCP ㄴ/ETM 거/NNB 싫어하/VV 시/EP 는/ETM 분/NNB 들/XSN 쓰/VV 시/EP 면/EC 좋/VA 을/ETM 것/NNB 같/VA 아요/EF ./SF 
태형이마누라,10,건성,18,4,"저이거 두통째 ㅋㅋㅋㅋㅋㅋㅋㅋ
ㄹㅇ 촉촉하고 좋은대 양이 부족하다는느낌??? 근데 아이메크업은 진짜 잘지워져요!! ㄹㅇ 짱♡♡♡♡


#아리따움#립앤아이#리무버#봄메이크업",저/NP 이것/NP 두통/NNG 째/XSN 촉촉/XR 하/XSA 고/EC 좋/VA 은/ETM 대/NNB 양/NNG 이/JKS 부족/NNG 하/XSV 다는/ETM 느낌/NNG ?/SF ?/SF ?/SF 근데/MAJ 아이/NNG 메/NNG 크/VV 업/VV 은/ETM 진짜/MAG 잘/MAG 지우/VV 어/EC 지/VX 어요/EF !/SF !/SF ㄹㅇ/NA 짱/MAG ♡/SW ♡/SW ♡/SW ♡/SW #/SW 아리땁/VA ㅁ/ETN #/SW 립/NNG 앤/NNG 아이/NNG #/SW 리무버/NNG #/SW 봄/NNG 메이크업/NNG 
코랄츄츄,22,복합성,25,5,이니스프리꺼는 눈에 들어가면 너무 따가워서 클렌징할때마다 넘 힘들었는데 뽀오얀은 눈에 들어가도 안아파서 좋아요~ 세일때 쟁여놓는 제품!,이니스프리/NNP 꺼/NNB 는/JX 눈/NNG 에/JKB 들어가/VV 면/EC 너무/MAG 따갑/VA 어서/EC 클렌징/NNG 하/XSV ㄹ/ETM 때/NNG 마다/JX 넘/NNG 힘들/VA 었/EP 는데/EC 뽀/VV 오/EC 야/JX ㄴ/JX 은/JX 눈/NNG 에/JKB 들어가/VV 아도/EC 안/MAG 아프/VA 아서/EC 좋/VA 아요/EC ~/SO 세일/NNG 때/NNG 쟁여놓는/NA 제품/NNG !/SF 
하여니얌,44,건성,23,5,4통째 쓰는 제품이에요 그만큼 세정력도 좋고 무엇보다 키.스.미 가 지워집니다 그럼 말 다한듯..?ㅋㅋㅋㅋㅋ 대용량으로 나오는데 그거 쟁여두고 쓰는 중이에요,4/SN 통째/NNG 쓰/VV 는/ETM 제품/NNG 이/VCP 에요/EC 그만큼/MAG 세/MM 정력/NNG 도/JX 좋/VA 고/EC 무엇/NP 보다/JKB 키.스.미/NA 가/VV 아/EC 지우/VV 어/EC 지/VX ㅂ니다/EC 그럼/MAJ 말/NNG 다한듯..?ㅋㅋㅋㅋㅋ/NA 대용량/NNG 으로/JKB 나오/VV 는데/EC 그것/NP 쟁여두고/NA 쓰/VV 는/ETM 중/NNB 이/VCP 에요/EC 
뽀또치즈맛,138,건성,26,2,"????키스미 잘 안지워짐ㅋ 그냥 순하기만하고 세정력 별로에요. 돈먹여서 겟잇뷰티 1위한거같음~~~ 대체 이게 왜 인기많은지..??
그냥 에뛰드 마스카라전용 리무버가 더 나은듯,,;","?/SF ?/SF ?/SF ?/SF 키스/NNG 미/NNG 잘/MAG 안지워짐ㅋ/NA 그냥/MAG 순/NNG 하/XSV 기/ETN 만/JX 하/VV 고/EC 세/MM 정력/NNG 별로/MAG 에/JKB 요/JX ./SF 돈/NNG 먹/VV 아서/EC 겟잇뷰티/NNP 1/SN 위/NNB 하/XSA ㄴ/ETM 거/NNB 같/VA 음/ETN ~/SW ~/SO ~/SO 대체/NNG 이/VV 게/EC 왜/MAG 인기/NNG 많/VA 은지/EC ../SE ?/SF ?/SF 그냥/MAG 에뛰드/NNP 마스카라/NNG 전용/NNG 리무버/NNG 가/JKS 더/MAG 나/VV 은/ETM 듯/NNB ,/SP ,/SP ;/SP "
나무펭귄,65,지성,17,2,정말 따가움 이거만쓰면 그주위가 화함,정말/MAG 따갑/VA ㅁ/ETN 이것/NP 만/JX 쓰/VV 면/EC 그/MM 주위/NNG 가/JKS 화/NNG 하/XSV ㅁ/ETN 
사랑하세요,43,복합성,26,4,큰버전으로 몇개를 쓰고 있는지 모르겠다. 완전 대박 까지는 잘 모르겠고 순하고 잘 지워지고 다른 대체품이 딱히 없어서 세일만 하면 쟁여놓고 쓰는중!,크/VA ㄴ/ETM 버전/NNG 으로/JKB 몇/MM 개/NNB 를/JKO 쓰/VV 고/EC 있/VV 는지/EC 모르/VV 겠/EP 다/EF ./SF 완전/NNG 대/XPN 박/NNP 까지/VV 는/ETM 잘/MAG 모르/VV 겠/EP 고/EC 순하/VA 고/EC 잘/MAG 지우/VV 어/EC 지/VX 고/EC 다른/MM 대체/NNG 품/NNG 이/JKS 딱히/MAG 없/VA 어서/EC 세일/NNG 만/JX 하/VV 면/EC 쟁여놓고/NA 쓰/VV 는/ETM 중/NNB !/SF 
