user_id,review_count,skin_type,age,rating,review
뽀미짱,137,복합성,23,3,진짜 잘 지워지긴 한데 눈에 들어가면 좀 따갑다 다른 따갑지 않고 잘 지워지는 리무버도 많기 때문에 굳이 계속 쓸 이유를 느끼지 못했기 때문에 다른 리무버로 갈아탈 예정🙌 그래도 짐승 용량에 잘 지워지는 건 인정함😆
노라캣,107,건성,31,5,지금까지 쓴 리무버중에서 가장 잘 지워지는 느낌?ㅋㅋ 그렇다고 독하거나 하지도 않고ㅋㅋ 가격도 비싸지않고ㅋㅋㅋ 빨리 아리따움이 세일하거나 원뿔 행사해주기만을 기다리고 있슴돠ㅠㅠㅠㅠㅠ
소래리,9,복합성,25,3,"이거 저는 개인적으로 깨끗하게 지워지는 느낌은 없었어요.
아이라이너 지우면 잔여물이 남아서 다 지우고도 까맣게 남고 ㅠㅠ
한번 사용해보고 재구매 의사는 0%..."
영이몬,107,건성,26,5,제 인생템입니당..! 대용량 몇개씩 쟁이고 있다능 눈화장 진짜 진하게 하고 특히 펄이 눈한가득인데 다른리무버는 항상 펄이 남아있는데 이건 화장솜으로 닦아내주면 끝 ..펄이 한개도 안남음 완전 순하고 세정력도 짱짱
gonjumimi,117,지성,25,3,지우는것도 나쁘지않은데 약간 기름진 느낌이 많이 들음 그래도 가격대비 성능은 좋다
곽형,118,복합성,27,4,스킨푸드 리무버를 찾기전까지 꾸준히 쓰던 제품! 눈에 들어가도 아프지 않아서 좋아용ㅎㅎ
쮸오,102,지성,20,4,화장잘지워지고 좋은데 눈이 넘 따가움ㅠ
새우새우해,101,민감성,22,4,"토니모리 립앤아이 리무버 쓰다가 이걸로 갈아탔는데..후...이때까지 내가 뭘쓴거지?
기름기도 덜하고 순해서 너무 좋아요. 단점은 중독되는 느낌이 든다는거ㅋㅋㅋㅋ 이젠 이걸로 지워야 진짜 클렌징 한 기분이 듭니다
근데 묘하게 빨리 쓰는 느낌이다 너?"
사팔,72,복합성,23,4,싸고 양많음 눈에들어가도 안시린데 사바사 인가봄
해온1958,68,중성,23,5,피부에 부담도 적고 잘 지워져요 짱좋음
립사랑,302,복합성,24,3,"무난무난 
다 써갈 때쯤이면 원플원 행사를 해서 떨어지면 또 사고 떨어지면 또 사고 함"
nica,130,복합성,28,2,나만 그런거 같은데 이거 나오고 초반에 급하게 리무버가 필요해서 샀다가 진짜 후회 돈도 돈이고 용량도 많은데 너무 눈이 따갑고 시리고 아팠음ㅠㅜ 이렇게 눈이 아픈 진짜 시려서 따가운거 말고 '아픈' 리무버는 청ㅁ이엇음 ㅜㅜ 저 짐승이를 어케 다썼는지 까마득해서 기억도 안남.. 진짜 다시는 안사는 리무버임 근데 나만 이렇게 괴롭고 다른분들은 다들 잘맞는둡 ㅜ
Gomsun,61,지성,24,3,미치도록 괜찬타! 그건아니지만  잘지워지고 많이 따갑지도않아요 2통째 쓰는중☺
뜽연,86,건성,25,3,엄청 좋은지 나쁜지 잘 모르겠음 그냥 평타치는템 원쁠원 할때사면 저렴하니까 갠츙
웖톤이,72,건성,21,4,양이 많아서 1+1때 샀는데 아직 한통도 다 못썼어요.순한건 잘 모르겠고 키스미 마스카라랑 펄 자글자글한 섀도우랑 더페 리퀴드 아이라이너 잘 지워집니다.맨날 쓰고있어요!딱히 단점이 보이지 않지만 와 이건 평생 써야해!까진 아니라 굿굿!
서연스트,33,중성,18,2,눈도 함께 뽀오얀
1시51분,47,중성,25,4,저는 가끔씩 눈이 아픈 것 같아서 그냥 굿이에욬ㅋㅋㅋ
ㅇㅈㅇ,80,건성,25,4,어머 괜찮네 자극없고 잘지워져 그럼 됐지 립아이 리무버가
개죽,137,건성,24,4,무난무난하게 쓰기 좋아여 잘지워지구 싸니까 팍팍 써두 되궁ㅋㅋㅋ 세일할때 사세요!
꽁아s,88,복합성,28,5,몇통째인지 셀수없음 이거 안지워진다는사람들 이해가 안간다..키스미에 워터프루프 아이라이너 전부다 이걸로 잘만 지우는데...화장솜적신후에 얹어놓고 좀 기다려야 되는데 그냥 문지르고 안지워진다는거 아닐까?? 키스미마스카라까지 깔끔하게 지워지는 리무버이면 다 한거 아닙니까?ㅋㅋ눈이 민감한데 이건 눈이 안시리고 안따가움. 1+1때 마다 한 4통씩 구입해서 동생이랑 같이 쓰는데 20통은 넘게 썼을듯
념양,87,지성,23,4,눈에 들어가도 안아픔 몇통짼지 모르겠
푸른새벽,420,건성,31,5,짱 잘지워지네요 이전 쓰던게 많이 안좋았나..ㅠ 더페꺼 썼는데 마스카라 리무버를 따로 써야했거든요 이건 필요없네요!! 두통 쟁여놓길 잘함
그냥그런거야,90,복합성,25,4,순하디 순하고 가격도 착하닼ㅋ 언니가 완전 초 예민한 피부인데 쟁여두고 쓰고있음
쥬니츄,50,민감성,27,3,"선물 받아서 썼는데, 순한 거 빼고는 그냥 그렇다.
잘 지워지는 가? 하면 또 잘 모르겠다."
미샘,20,지성,29,5,미샤 립앤아이리무버보다 순하고 냄새도 좋고 잘 지워짐
고쏘,188,복합성,23,5,"다음세일땐 너다
넘나 순한 것!"
부둥부둥곰이,174,복합성,26,2,"눈 겁나 아리듯이 따갑고 미샤보다 기름이 덜한수준이고 그래서 더 이돈주고 사기싫다 

하필 리무버 다떨어지고 아리따움세일이라 샀지만 다신 구매 안해 :("
립이조앙,172,복합성,25,4,"무난하게 사용중이에요.
1+1하면 싸기도 하고..."
보름보름해,114,복합성,28,4,잘지워져욤ㅎㅎ
yunjeong0508,94,민감성,22,4,다른건 안 써봐서 잘 모르겠지만 눈화장도 잘지워지고 입술도 잘 지워져요 근데 이거로 눈 닦아내고 뜨면 앞이 뿌얘지던데 눈에 들어가서 그런건지 잘 모르겠네요
양킹,291,민감성,25,2,"세정력도 별로고
순한지도 모르겠어
제품명이랑 케이스 보고 순하고 잘지워질거라생각했는데 
이정도 리무버는 어디에나있음
경쟁력없는제품
눈화장 여리여리하게 하시는 분들은 쓸만할듯"
에슷히,16,지성,29,4,잘 지워지고 순하긴 한데.......쓰면 눈앞이 너무 뿌얘지는 단점이 있어요ㅜㅜㅜㅜ 향도 좋은데 리무버가 향이 좋아봤자 향료만 더 들어갔을테니.....그건 그냥 그래요 ㅋㅋㅋ
벱새,1,복합성,15,2,잘지워지고눈에조금들어가면아프지는않는데기름이너무너무많아요..
혬씨,102,건성,29,1,최악 이런 리무버는 처음 눈가피부가 따가워서 못쓰겠음
식이쩡,4,복합성,22,5,이건진짜눈알에넣어도안아플듯ㅋㅋㅋ걍좋다
내비니,67,지성,24,2,눈 따갑고 쓰고나면 시야가 흐릿해짐
dyryxxyu,95,건성,26,2,"눈따가움
첨에쓸땐몰랏는데. 더순한거쓰다가 이거쓰면 눈왕창따가워서못쓴다"
지복합성,151,복합성,25,5,이니스프리에서 갈아탔는데 이젠 이것만 써요. 눈 시림 없고 부드럽게 잘 지워지고. 좋아요!
이히이히히히,10,지성,20,4,눈에들어가도안아프고 잘지워지고 선물받아썼는데 돈주고사서한통다써가요
penga,159,지성,27,4,냄새도 좋고 눈에 들어가도 안아프고 좋았어요
약장수하미,80,중성,26,1,"원플원할때 구입해서 솜에 적셔 눈에 가져다대자마자 물바스 바른줄ㅠㅠ
따가워서 엉엉울고 눈 빨개지고 붓고..
바로 친구준 제품...ㅠ"
조이2,340,건성,26,5,립앤아이 리무버는 보통 너무 자극적이라 안쓰는데 이건 정말정말 순해서 전혀 자극이없음!! 원플원 할때마다 주변에 영업하는데 여태 별로라한사람 아직 한명도 못봤당
kim704,31,중성,23,4,순하고 잘 지워져요
hoppin,174,건성,24,3,나쁘지도 않고 좋지도 않다 무난무난
하하ㅎᆞ,34,지성,18,4,잘지워지고 좋아요
니쿠니쿵,71,건성,24,4,예전엔 세일할때 이것만 쟁여놨는데 더 가성비 좋은 제품이 많아서 패스!
vㅡ유칼리ㅡv,218,복합성,30,4,만만하게 쓰기좋음
starlove9,10,복합성,26,4,좋은데 양도 적고 너무 비싸다
꿹뚫쎐렍,41,중성,22,4,진짜잘지워짐 눈에들어가면난좀아파서굿굿줌 인생템까진아니지만계속쓸생각임
징경,61,복합성,24,4,"아이라이너나 마스카라같은거 다 잘 지워줘요!
입술주름사이는 꼼꼼하게 지워주면 다 지워야요"
공감의치유,162,복합성,29,3,세일할때 사봤는데 그냥 쏘쏘
주계인,48,지성,22,4,"2통째 쓰고잇는데 산뜻하게 진짜 잘지워짐
막 문지를 필요도 딱히 없는것같음"
파워웜,12,건성,24,4,"완벽한세정력을기대하며 더 잘지워지는게있을거야 하고 기웃기웃하지만 눈 안따갑고 잘지워지는 너란놈 안 살수가없다
난 화장품중에 제일 많이 쓰는게 아이 리무번데 대용양으로 쟁여놓으면 넘나 든든!"
제누쫑,1,건성,24,3,댓글들 보구 가격도 싸길래 샀어용 잘 지워져용 근데 눈이 너무 따가워요ㅠㅠㅠ
쁘엥,245,건성,22,5,세정력좋고 눈안아픈맛에 쓰는 아이죠 사실 아이리무버야 눈안아프고 세정력좋으면 말 다한거 아닌가요
눕누랄라,51,복합성,24,4,마침 리무버 사려고 아리따움 들어갔는데 겟잇뷰티1위에 원쁠원행사라서 샀던거 같음 이제 반통정도 썼는데 나쁘지 않은듯 가격도 원쁠원할때 사면 쓸만 한거 같아요
아쪼랭,179,지성,25,4,"좋은 것같음 근데 어퓨꺼만 쓰다가 가격이 점핑된 것 같은 느낌은 어쩔수 없나보다ㅎㅎㅎㅎ
냄새도 좋고 눈에 덜 자극전인듯 좋음!"
날222,60,복합성,30,4,"세정력 무난하구요, 폰즈꺼에 비하면 좀 덜 순한 것 같아요
눈에 들어가면 살짝 시려요"
뇨니디야,111,복합성,21,3,진짜 진짜 급해서 아리따움세일하길래 들어가서 사온건데 1위했지만  리뷰봤는데 별로라는 소리가 많아서 정말 기대없이 쓴건데  그런저럭 잘지워진다! 이정도면 쏘쏘는 줄수있을정도!!! 그래도 토니모리에 비하면 아주 잘지워진다 토니모리 리무버왜만드냐!!!!!!!!
sss198210,45,복합성,28,4,가격 저렴하고 잘 지워지는 것 같아 잘 사용하는 제품이에요~! 1+1할때 사서 너무 잘 사용하고 있답니다~!
zero2hundred,22,복합성,23,4,"부드럽고 순해서 좋아요.

이거 쓰다가 한 번 다른 브랜드 립앤아이리무버 사봤는데 
여기에 적응되니까 다른 제품이 뻑뻑하게 느껴지더라구요.

이건 순해서 저도 솜에 묻혀서 이걸로 얼굴 전체 1차 클렌징 하고,
그 다음 폼클렌징으로 2차 클렌징 해요."
쿡키,85,복합성,24,4,원쁠원하면 쟁여놓고 씀ㅋㅋ딱히 장점도 없지만 바꿔야할 만큼 단점이 있는 것도 아니라 쭉 쓸 예정!
주니2,107,중성,25,5,순하게 눈에 들어가도 아프지 않고 대용량으로 샀는데 또 살 생각이예요 세정력도 나쁘지 않아요
리븅,44,복합성,24,3,눈에 들어가도 괜찮고 특별히 좋은점도 못느꼈지만 쓰는데 특별히 불편함도 느끼지 못했어요
정니야,74,복합성,26,4,세정력 무난무난 스킨푸드가 좋다해서 써봤지만 눈이 뿌옇게변해서 눈에 자극적인 느낌인데 이건 그런게 전혀없어서 좋아용
aroharoha,68,민감성,28,4,"순하고 키스미 마스카라도 잘 지워진다해서 구매하고 계속 사용하고있어요
소문대로 잘 지워져요
대용량 사놓고 잘 쓰는 중!"
가딩가링,47,민감성,25,5,"집 앞 미샤가 갑자기 사라져가지고 급하게 아리따움 갔는데
오 생각보다 굉장히 좋은데여?
꽤 잘 지워지고 눈도 생각보다 안아품!!"
멍냐,48,복합성,25,3,순하대서 썼는데....잘 모르겠음 세정력도 좋긴한데.... 잘 모르겠음
인봄,291,복합성,20,4,눈에 들어가면 아프지만 (제 눈엔 이니스프리도 아팠고 로레알 리무버도 아팠고여 안 아팠던 리무버는 미샤의 파란 리무버밖에 없슴다...미샤 그린티 리무버는 아팠음) 잘 지워지고 향도 무난해서 두통째 쓰고 있음
JYJ724,46,복합성,23,4,"이것만 써요 키스미, 에뛰드 컬픽스까지 다 지워줌 이것만한 것이 없어요 눈에 들어가도 별로 안 따갑고!"
skkkk,45,복합성,23,4,"솜에 묻혀서 좀 올려놧다가 지우면 완전 잘지워져요
몇 통 째 쓰고 있어요!"
루드베키아,51,지성,21,4,이걸 이제야 사서 쓰다니. 꽤 순하고 눈에 좀 들어가도 따갑지 않음! 그리고 무엇보다도 잘 지워진다
유주짱,37,복합성,21,3,"눈 따갑고 맛도 이상하고 기름 좔좔 ㅠㅠㅠㅠ
다 쓰면 다른 거 쓰려고요 
잘 지워지긴 합니당"
퀸연아,37,민감성,22,5,말이필요없이 좋음 잘지워지고
이멜리아,557,복합성,27,4,"성분 뭣도 모르고 샀는데 나랑 너무 잘 맞아서 혼란스러운 제품! 짱짱을 주고 싶었으나 성분 때문에...
성분 빼곤 정말 최고의 제품. 아이 메이크업 정말 잘 지워지고 자극적이지 않으며 향도 나름 괜찮았다. 유분기가 좀 있는데 어차피 마지막에 2차 세안 하는지라 크게 거슬리진 않았음. 개인적으로 샤넬이나 디올 등 백화점 브랜드 리무버도 써봤는데 얘가 훨씬 좋았음...
그랬는데 성분이 걸려서 ㅜㅜ 너무나 혼란스럽다..."
thgp1122,115,민감성,24,4,눈에들어가면 흐릿해지긴하지만 아프진않아요!! 전에 메포꺼 리무버쓰다가 눈소멸될뻔했는데 세정력은 그렇게 좋진않지만 무난하게 쓰기 좋아요 ㅎ
이팡,135,복합성,24,4,예에에엣날에 그 순위 프로그램보고샀는데 그땐 잘 모르다가 어퓨 슼푸 밀크 클렌져 심지어 비오레까지도 돌았는데 이게 제일 나은듯... 난 컬픽스 산 이후로 진짜 이거 어케지워야됨 당황했는데 그 일반 포인트리무버 중에선 이게 그나마 제일 나은듯 하다 담엔 에뛰드 마스카라 리무버 사봐야지
쿠키예니묭,43,민감성,24,5,"💕1년째 사용중💕
아이리무버 이렇게 순하면서도 세정력 좋은거 처음봄♡♡♡♡ 무엇보다 워터프루프 제품들도 몇번 문지르면 싹 지워지고 많이 기름지지 않아서 이후 세안도 간단하게 끝낼수있어용!"
개좋아,43,중성,19,5,그냥 50퍼 세일하길래 샀는데 자극도 없고 순해서 좋았는데 대용량은 빨리 매진되서 아쉽운데 잘지워져요
시도,253,지성,26,4,"오 얘 나 다니는 피부과에 비치되어 있는 애라서 갈 때마다 쓰는데 일주일에 한 번 씩

집에 잇는 애들 다 쓰고 나면 얘 살꾸♡
근데 눈 안 뿌얘지는 립앤아이가 있긴 한기??"
9시50분,251,지성,18,5,우리엄마가 매일쓰는거 ㅋㅋㅋㅋㅋㅋ엄마 까다로운데 이것만 씀
밥스b,70,복합성,22,3,양이 적구요...질은 그냥 평범한데 전에 쓰던거(스킨푸드)보다는 덜 미끌거려서 좋았음요.
뚜비맑음,29,건성,23,4,"1+1 해서 대용양으로 겟함
세정력도 좋고 향도 무난무난함"
퀸에스텔,108,복합성,26,2,"왜!! 나는잘안지워지는거죠!!! ;,,ㅠㅠㅠ
이거보다 잘지워지는것도 있었는데 그냥 사봤는데 살짝 후회하는중..."
glowby,72,복합성,26,5,"그 유명하다는 키스미,에뛰드컬픽스  다 지워집니다.
순하기까지하니 말이 더 필요 합니까?
(가격이 조금만 더 저렴해지면 더할나위 없을텐데😅)"
dehin,47,복합성,22,5,살짝만 묻혀서 포인트 메이크업 위에 얹었다가 싹 닦아내면 립이고 마스카라고 다 잘 지워져요! 저는 눈에 들어가도 따갑지 않아서 순하구나 싶었어요. 대용량으로 쟁겨두고 지금 2통째 쓰는 중!
오독오독,43,건성,22,4,자극이 없어요. 눈에들어가도 별로 따갑지 않구요. 나중에 원쁠원하면 또사고 싶네요.
suziny,246,건성,26,4,"첨에 쓸 땐 진짜 좋았는데
쓰다보니 화장솜이 문제인건지 리무버가 잘 안지워지는건지 눈가에 자극이 감 ㅠㅠ
가격도 오십퍼 할 때 사면 저렴하고 알땀 접근성도 좋고
타로드샵에 비해 좀 더 괜찮다는 편견을 갖고 있어서 이걸 쓰는데 ㅋㅋ 요근래 들어 알땀 신뢰도가 무너지고 있음ㅋㅋ
왜인 줄은 글픽러들이라면 다 아실듯ㅋㅋㅋ!
지우고 나면 일단 눈가가 오일리하지 않아서 괜찮고 눈에 들어가도 따갑지 않아서 좋음~
하지만 좀 더 괜찮은 포인트리무버를 찾기 위해 헤매려고 한다!!!!(일단 저번 오십퍼 때 큰거 하나 쟁여놨으니.. 그것마저 다 쓰고.. ㅋㅋㅋ)
아 그리고 아마 이미 몇몇 분들은 이렇게 하시겠지만 ㅋㅋ
매번 화장솜에 포인트리무버 덜어서 지우기가 귀찮으시면 다 쓴 화장품 통 아무거나 깨끗이 세척해서 화장솜이랑 리무버 담아놓고 화장 지울 때마다 꺼내쓰시면 편해요 ㅋㅋ
저도 이렇게 한지 한달 정도 됐네용ㅎㅎ"
